"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"KE000063661","KITALE, KE","2023-05-25","0.94","68",,"55"
"KE000063661","KITALE, KE","2023-05-26","0.00","65",,"56"
"KE000063661","KITALE, KE","2023-05-27","0.47","67",,"56"
"KE000063661","KITALE, KE","2023-05-28","0.00","66",,"55"
"KE000063661","KITALE, KE","2023-05-29",,"66",,"53"
"KE000063661","KITALE, KE","2023-05-30",,"67",,"55"
"KE000063661","KITALE, KE","2023-05-31","0.03","66",,"56"
"KE000063661","KITALE, KE","2023-06-01","0.20","65",,
"KE000063661","KITALE, KE","2023-06-02","0.00","69",,
"KE000063661","KITALE, KE","2023-06-03",,"65",,
"KE000063661","KITALE, KE","2023-06-04",,"67",,"54"
"KE000063661","KITALE, KE","2023-06-05",,"69",,"55"
"KE000063661","KITALE, KE","2023-06-06",,"66",,"58"
"KE000063661","KITALE, KE","2023-06-07",,"67",,
"KE000063661","KITALE, KE","2023-06-08",,"65",,"55"
"KE000063661","KITALE, KE","2023-06-09",,"65",,"55"
"KE000063661","KITALE, KE","2023-06-10",,"64","77",
"KE000063661","KITALE, KE","2023-06-11",,"62",,"54"
"KE000063661","KITALE, KE","2023-06-12",,"65",,"55"
"KE000063661","KITALE, KE","2023-06-13",,"62",,"56"
"KE000063661","KITALE, KE","2023-06-14",,"65",,
"KE000063661","KITALE, KE","2023-06-15",,"64",,
"KE000063661","KITALE, KE","2023-06-16",,"66",,"54"
"KE000063661","KITALE, KE","2023-06-17",,"65",,
"KE000063661","KITALE, KE","2023-06-18","0.08","65",,"57"
"KE000063661","KITALE, KE","2023-06-19","0.08","68",,"58"
"KE000063661","KITALE, KE","2023-06-20","0.00","67",,
"KE000063661","KITALE, KE","2023-06-21","0.00","66",,
"KE000063661","KITALE, KE","2023-06-22","0.00","65",,"57"
"KE000063661","KITALE, KE","2023-06-23","0.02","65",,"58"
"KE000063661","KITALE, KE","2023-06-24","0.02","66","79",
"KE000063661","KITALE, KE","2023-06-25","0.43","66",,
"KE000063661","KITALE, KE","2023-06-26","0.16","66","74","60"
"KE000063661","KITALE, KE","2023-06-27","0.00","64",,
"KE000063661","KITALE, KE","2023-06-28","0.28","65",,"55"
"KE000063661","KITALE, KE","2023-06-29","0.00","67",,"56"
"KE000063661","KITALE, KE","2023-06-30",,"64",,"56"
"KE000063661","KITALE, KE","2023-07-01",,"63",,
"KE000063661","KITALE, KE","2023-07-02",,"63",,
"KE000063661","KITALE, KE","2023-07-03",,"67",,"57"
"KE000063661","KITALE, KE","2023-07-04","0.00","65",,"59"
"KE000063661","KITALE, KE","2023-07-05","0.39","67",,"59"
"KE000063661","KITALE, KE","2023-07-06","0.00","63",,"55"
"KE000063661","KITALE, KE","2023-07-07","1.73","63",,"58"
"KE000063661","KITALE, KE","2023-07-08","0.04","64",,"55"
"KE000063661","KITALE, KE","2023-07-09","0.39","65",,"53"
"KE000063661","KITALE, KE","2023-07-10","0.04","64",,"52"
"KE000063661","KITALE, KE","2023-07-11","0.00","66",,"53"
"KE000063661","KITALE, KE","2023-07-12",,"65",,
"KE000063661","KITALE, KE","2023-07-13",,"67",,"55"
"KE000063661","KITALE, KE","2023-07-14",,"67",,"55"
"KE000063661","KITALE, KE","2023-07-15","0.39","65",,"57"
"KE000063661","KITALE, KE","2023-07-16","0.12","65",,"52"
"KE000063661","KITALE, KE","2023-07-17","0.00","67",,"51"
"KE000063661","KITALE, KE","2023-07-18",,"68",,"57"
"KE000063661","KITALE, KE","2023-07-19","0.00","67",,"55"
"KE000063661","KITALE, KE","2023-07-20","0.00","67",,"58"
"KE000063661","KITALE, KE","2023-07-21","0.02","67",,"55"
"KE000063661","KITALE, KE","2023-07-22","0.00","64",,
"KE000063661","KITALE, KE","2023-07-23","0.16","66","79","56"
"KE000063661","KITALE, KE","2023-07-24","0.12","66",,
"KE000063661","KITALE, KE","2023-07-25","0.00","68",,"57"
"KE000063661","KITALE, KE","2023-07-26","0.20","68",,"60"
"KE000063661","KITALE, KE","2023-07-27","0.00","66","78","57"
"KE000063661","KITALE, KE","2023-07-28","0.79","66",,"56"
"KE000063661","KITALE, KE","2023-07-29","0.87","69",,"59"
"KE000063661","KITALE, KE","2023-07-30","0.00","68",,"58"
"KE000063661","KITALE, KE","2023-07-31",,"67",,"58"
"KE000063661","KITALE, KE","2023-08-01",,"68",,"58"
"KE000063661","KITALE, KE","2023-08-02","0.08","64",,
"KE000063661","KITALE, KE","2023-08-03","0.94","64",,"60"
"KE000063661","KITALE, KE","2023-08-04","1.18","66",,
"KE000063661","KITALE, KE","2023-08-05","0.08","67",,
"KE000063661","KITALE, KE","2023-08-06","0.00","66",,"55"
"KE000063661","KITALE, KE","2023-08-07",,"66",,"56"
"KE000063661","KITALE, KE","2023-08-08",,"63",,"54"
"KE000063661","KITALE, KE","2023-08-09",,"66",,"55"
"KE000063661","KITALE, KE","2023-08-10","0.00","66",,"57"
"KE000063661","KITALE, KE","2023-08-11",,"66",,"57"
"KE000063661","KITALE, KE","2023-08-12",,"65","79",
"KE000063661","KITALE, KE","2023-08-13",,"66",,"53"
"KE000063661","KITALE, KE","2023-08-14",,"68",,"52"
"KE000063661","KITALE, KE","2023-08-15",,"67",,"51"
"KE000063661","KITALE, KE","2023-08-16",,"68",,"54"
"KE000063661","KITALE, KE","2023-08-17",,"64",,"58"
"KE000063661","KITALE, KE","2023-08-18",,"67",,
"KE000063661","KITALE, KE","2023-08-19",,"65",,"53"
"KE000063661","KITALE, KE","2023-08-20",,"65",,
"KE000063661","KITALE, KE","2023-08-21",,"66",,"51"
"KE000063661","KITALE, KE","2023-08-22",,"69",,
"KE000063661","KITALE, KE","2023-08-23",,"68",,"58"
"KE000063661","KITALE, KE","2023-08-24",,"67",,"54"
"KE000063661","KITALE, KE","2023-08-25",,"70",,"53"
"KE000063661","KITALE, KE","2023-08-26",,"68",,"53"
"KE000063661","KITALE, KE","2023-08-27",,"67",,"53"
"KE000063661","KITALE, KE","2023-08-28",,"66","83","54"
"KE000063661","KITALE, KE","2023-08-29",,"63",,"55"
"KE000063661","KITALE, KE","2023-08-30","0.02","63",,"55"
"KE000063661","KITALE, KE","2023-08-31","1.97","66",,"55"
"KE000063661","KITALE, KE","2023-09-01","0.00","66",,
"KE000063661","KITALE, KE","2023-09-02",,"68",,"53"
"KE000063661","KITALE, KE","2023-09-03",,"69",,"53"
"KE000063661","KITALE, KE","2023-09-04",,"66",,"56"
"KE000063661","KITALE, KE","2023-09-05",,"64",,"55"
"KE000063661","KITALE, KE","2023-09-06",,"63",,"57"
"KE000063661","KITALE, KE","2023-09-07",,"60",,
"KE000063661","KITALE, KE","2023-09-08",,"66",,
"KE000063661","KITALE, KE","2023-09-09",,"66",,
"KE000063661","KITALE, KE","2023-09-10","0.20","66",,"58"
"KE000063661","KITALE, KE","2023-09-11","0.71","66",,
"KE000063661","KITALE, KE","2023-09-12","0.00","67",,"59"
"KE000063661","KITALE, KE","2023-09-13",,"67",,"58"
"KE000063661","KITALE, KE","2023-09-14",,"66",,
"KE000063661","KITALE, KE","2023-09-15",,"66",,
"KE000063661","KITALE, KE","2023-09-16",,"65",,"56"
"KE000063661","KITALE, KE","2023-09-17",,"66",,"56"
"KE000063661","KITALE, KE","2023-09-18","0.20","67",,"59"
"KE000063661","KITALE, KE","2023-09-19","0.12","68",,"59"
"KE000063661","KITALE, KE","2023-09-20","0.02","64",,"56"
"KE000063661","KITALE, KE","2023-09-21","0.47","67",,"57"
"KE000063661","KITALE, KE","2023-09-22","0.00","69",,"58"
"KE000063661","KITALE, KE","2023-09-23","0.03","67",,"55"
"KE000063661","KITALE, KE","2023-09-24","0.00","65",,"54"
"KE000063661","KITALE, KE","2023-09-25","0.20","64",,"58"
"KE000063661","KITALE, KE","2023-09-26","0.47","65",,
"KE000063661","KITALE, KE","2023-09-27","0.03","66",,"58"
"KE000063661","KITALE, KE","2023-09-28","0.35","67",,"57"
"KE000063661","KITALE, KE","2023-09-29","0.00","69",,"56"
"KE000063661","KITALE, KE","2023-09-30","0.00","69",,"56"
"KE000063661","KITALE, KE","2023-10-01",,"66",,"59"
"KE000063661","KITALE, KE","2023-10-02",,"69",,"58"
"KE000063661","KITALE, KE","2023-10-03","0.16","67",,"57"
"KE000063661","KITALE, KE","2023-10-04","0.12","68",,
"KE000063661","KITALE, KE","2023-10-05","0.00","68",,"58"
"KE000063661","KITALE, KE","2023-10-06","0.00","68",,"56"
"KE000063661","KITALE, KE","2023-10-07","0.02","69",,"57"
"KE000063661","KITALE, KE","2023-10-08","0.00","69",,"58"
"KE000063661","KITALE, KE","2023-10-09","0.03","69",,"58"
"KE000063661","KITALE, KE","2023-10-10","0.01","69",,"57"
"KE000063661","KITALE, KE","2023-10-11","0.01","67",,"60"
"KE000063661","KITALE, KE","2023-10-12","0.28","65",,
"KE000063661","KITALE, KE","2023-10-13","1.02","68",,"58"
"KE000063661","KITALE, KE","2023-10-14","0.03","68",,"56"
"KE000063661","KITALE, KE","2023-10-15","0.02","68",,"56"
"KE000063661","KITALE, KE","2023-10-16","0.04","65",,"58"
"KE000063661","KITALE, KE","2023-10-17","0.00","68",,"56"
"KE000063661","KITALE, KE","2023-10-18","0.08","68",,"57"
"KE000063661","KITALE, KE","2023-10-19","0.55","66",,"57"
"KE000063661","KITALE, KE","2023-10-20","0.02","66",,"58"
"KE000063661","KITALE, KE","2023-10-21","0.71","67","77","58"
"KE000063661","KITALE, KE","2023-10-22","0.12","67",,
"KE000063661","KITALE, KE","2023-10-23","0.00","70",,"59"
"KE000063661","KITALE, KE","2023-10-24",,"68",,
"KE000063661","KITALE, KE","2023-10-25",,"68",,"57"
"KE000063661","KITALE, KE","2023-10-26",,"69",,"56"
"KE000063661","KITALE, KE","2023-10-27",,"68",,"55"
"KE000063661","KITALE, KE","2023-10-28",,"67",,"59"
"KE000063661","KITALE, KE","2023-10-29",,"68",,"58"
"KE000063661","KITALE, KE","2023-10-30","0.16","66",,
"KE000063661","KITALE, KE","2023-10-31","0.00","68","79",
"KE000063661","KITALE, KE","2023-11-01",,"68","77","55"
"KE000063661","KITALE, KE","2023-11-02","0.00","66",,"61"
"KE000063661","KITALE, KE","2023-11-03","0.08","65",,"60"
"KE000063661","KITALE, KE","2023-11-04","0.08","66",,"60"
"KE000063661","KITALE, KE","2023-11-05","0.04","65",,"59"
"KE000063661","KITALE, KE","2023-11-06","0.16","66","77","58"
"KE000063661","KITALE, KE","2023-11-07","0.43","66","77","56"
"KE000063661","KITALE, KE","2023-11-08","0.20","66",,
"KE000063661","KITALE, KE","2023-11-09","0.00","68",,
"KE000063661","KITALE, KE","2023-11-10",,"68",,"59"
"KE000063661","KITALE, KE","2023-11-11",,"68",,"57"
"KE000063661","KITALE, KE","2023-11-12",,"67","79","56"
"KE000063661","KITALE, KE","2023-11-13",,"66","78","59"
"KE000063661","KITALE, KE","2023-11-14","0.28","67",,
"KE000063661","KITALE, KE","2023-11-15","0.00","66",,"58"
"KE000063661","KITALE, KE","2023-11-16","0.59","69",,"57"
"KE000063661","KITALE, KE","2023-11-17","0.00","68",,"58"
"KE000063661","KITALE, KE","2023-11-18",,"68",,"54"
"KE000063661","KITALE, KE","2023-11-19","0.00","65",,"58"
"KE000063661","KITALE, KE","2023-11-20","0.98","67",,"58"
"KE000063661","KITALE, KE","2023-11-21","0.28","66","76","62"
"KE000063661","KITALE, KE","2023-11-22","0.08","67",,"62"
"KE000063661","KITALE, KE","2023-11-23","0.00","68",,"58"
"KE000063661","KITALE, KE","2023-11-24",,"64",,
"KE000063661","KITALE, KE","2023-11-25",,"67",,"55"
"KE000063619","MOYALE, KE","2000-01-01",,"76",,"63"
"KE000063619","MOYALE, KE","2000-01-03",,"76","89","63"
"KE000063619","MOYALE, KE","2000-01-04",,"79","90","62"
"KE000063619","MOYALE, KE","2000-01-05","0.00","76","88","63"
"KE000063619","MOYALE, KE","2000-01-07",,"83","92","65"
"KE000063619","MOYALE, KE","2000-01-08",,"81",,"65"
"KE000063619","MOYALE, KE","2000-01-10",,"79",,"62"
"KE000063619","MOYALE, KE","2000-01-14",,"80",,"63"
"KE000063619","MOYALE, KE","2000-01-19",,"76",,"66"
"KE000063619","MOYALE, KE","2000-01-20","0.03","77",,"65"
"KE000063619","MOYALE, KE","2000-01-23","0.24","80",,
"KE000063619","MOYALE, KE","2000-01-24","0.03","77",,"64"
"KE000063619","MOYALE, KE","2000-01-31",,"77",,
"KE000063619","MOYALE, KE","2000-02-14",,"86",,"68"
"KE000063619","MOYALE, KE","2000-02-15",,"87",,"67"
"KE000063619","MOYALE, KE","2000-03-07",,"83",,"68"
"KE000063619","MOYALE, KE","2000-03-16",,"78","90","68"
"KE000063619","MOYALE, KE","2000-03-17",,"75",,"67"
"KE000063619","MOYALE, KE","2000-03-28","0.03","82","92","67"
"KE000063619","MOYALE, KE","2000-05-19",,"75","81","66"
"KE000063619","MOYALE, KE","2000-05-20",,"73","82","65"
"KE000063619","MOYALE, KE","2000-05-21",,"72","80","66"
"KE000063619","MOYALE, KE","2000-05-22","0.03","71","78","66"
"KE000063619","MOYALE, KE","2000-05-23","0.02","71","78","65"
"KE000063619","MOYALE, KE","2000-05-24","0.00","67","76",
"KE000063619","MOYALE, KE","2000-05-25","0.01","74","82","63"
"KE000063619","MOYALE, KE","2000-05-26","0.00","74","81","64"
"KE000063619","MOYALE, KE","2000-05-27",,"74","85","62"
"KE000063619","MOYALE, KE","2000-05-28",,"73","83","63"
"KE000063619","MOYALE, KE","2000-05-29",,"73","81","63"
"KE000063619","MOYALE, KE","2000-05-30",,"74",,"65"
"KE000063619","MOYALE, KE","2000-05-31",,"70","80","62"
"KE000063619","MOYALE, KE","2000-06-01",,"71","81","63"
"KE000063619","MOYALE, KE","2000-06-02",,"71","81","64"
"KE000063619","MOYALE, KE","2000-06-03",,"73","82","64"
"KE000063619","MOYALE, KE","2000-06-04","0.02","72","82","64"
"KE000063619","MOYALE, KE","2000-06-05","0.03","71","79","65"
"KE000063619","MOYALE, KE","2000-06-06","0.03","67",,"63"
"KE000063619","MOYALE, KE","2000-06-07","0.00","70",,"62"
"KE000063619","MOYALE, KE","2000-06-08","0.04","70","78","62"
"KE000063619","MOYALE, KE","2000-06-09","0.03","68","75","62"
"KE000063619","MOYALE, KE","2000-06-10","0.02","68","73","62"
"KE000063619","MOYALE, KE","2000-06-11","0.03","68","74","64"
"KE000063619","MOYALE, KE","2000-06-12","0.00","67","74","64"
"KE000063619","MOYALE, KE","2000-06-13",,"68","74","64"
"KE000063619","MOYALE, KE","2000-06-14",,"69","77",
"KE000063619","MOYALE, KE","2000-06-15",,"68","76","62"
"KE000063619","MOYALE, KE","2000-06-16",,"69","78","63"
"KE000063619","MOYALE, KE","2000-06-17",,"69","78","63"
"KE000063619","MOYALE, KE","2000-06-18",,"73","84","64"
"KE000063619","MOYALE, KE","2000-06-19","0.03","70","76","64"
"KE000063619","MOYALE, KE","2000-06-20","0.00","69","78",
"KE000063619","MOYALE, KE","2000-06-21",,"71","76",
"KE000063619","MOYALE, KE","2000-06-22",,"72","76","63"
"KE000063619","MOYALE, KE","2000-06-23",,"72","78","65"
"KE000063619","MOYALE, KE","2000-06-24",,"73","78","65"
"KE000063619","MOYALE, KE","2000-06-25",,"73","81","64"
"KE000063619","MOYALE, KE","2000-06-26",,"67","76",
"KE000063619","MOYALE, KE","2000-06-27",,"69","74","63"
"KE000063619","MOYALE, KE","2000-06-28","0.03","66","73","62"
"KE000063619","MOYALE, KE","2000-06-29","0.03","67","72",
"KE000063619","MOYALE, KE","2000-06-30","0.03","69","77","62"
"KE000063619","MOYALE, KE","2000-07-01","0.00","69",,
"KE000063619","MOYALE, KE","2000-07-02",,"69","75","63"
"KE000063619","MOYALE, KE","2000-07-03","0.02","68","74","62"
"KE000063619","MOYALE, KE","2000-07-04","0.20","65","71","60"
"KE000063619","MOYALE, KE","2000-07-05","0.02","68","75","60"
"KE000063619","MOYALE, KE","2000-07-06","0.00","68","74","63"
"KE000063619","MOYALE, KE","2000-07-07",,"68","75","62"
"KE000063619","MOYALE, KE","2000-07-08",,"71","79","62"
"KE000063619","MOYALE, KE","2000-07-09",,"68","75","61"
"KE000063619","MOYALE, KE","2000-07-10",,"71","76","63"
"KE000063619","MOYALE, KE","2000-07-11","0.03","72","78","63"
"KE000063619","MOYALE, KE","2000-07-12","0.00","70","79",
"KE000063619","MOYALE, KE","2000-07-15","0.03","68","75","63"
"KE000063619","MOYALE, KE","2000-07-16","0.00","71","77","64"
"KE000063619","MOYALE, KE","2000-07-17",,"72","79","62"
"KE000063619","MOYALE, KE","2000-07-20","0.03","66","72","62"
"KE000063619","MOYALE, KE","2000-07-21","0.00","66","71","63"
"KE000063619","MOYALE, KE","2000-07-22","0.02","66","68","62"
"KE000063619","MOYALE, KE","2000-07-24","0.03","68",,"63"
"KE000063619","MOYALE, KE","2000-07-25","0.02","65","68","62"
"KE000063619","MOYALE, KE","2000-07-26","0.01","67","74","60"
"KE000063619","MOYALE, KE","2000-07-27","0.00","70",,"62"
"KE000063619","MOYALE, KE","2000-07-28",,"73","80",
"KE000063619","MOYALE, KE","2000-07-29",,"71","80","62"
"KE000063619","MOYALE, KE","2000-07-30",,"70","80","63"
"KE000063619","MOYALE, KE","2000-07-31","0.08","68","79","63"
"KE000063619","MOYALE, KE","2000-08-01","0.08","70",,"59"
"KE000063619","MOYALE, KE","2000-08-02","0.00","71","81","62"
"KE000063619","MOYALE, KE","2000-08-03",,"69","80","61"
"KE000063619","MOYALE, KE","2000-08-04",,"71","81","60"
"KE000063619","MOYALE, KE","2000-08-05",,"72","82","62"
"KE000063619","MOYALE, KE","2000-08-06","0.04","70","80","59"
"KE000063619","MOYALE, KE","2000-08-07","0.00","70","81","60"
"KE000063619","MOYALE, KE","2000-08-08",,"71","75",
"KE000063619","MOYALE, KE","2000-08-09",,"68","73","62"
"KE000063619","MOYALE, KE","2000-08-10",,"68","78",
"KE000063619","MOYALE, KE","2000-08-11",,"72","83","63"
"KE000063619","MOYALE, KE","2000-08-12",,"72","77","63"
"KE000063619","MOYALE, KE","2000-08-13",,"71","78","65"
"KE000063619","MOYALE, KE","2000-08-14",,"70","76","65"
"KE000063619","MOYALE, KE","2000-08-15",,"68","73",
"KE000063619","MOYALE, KE","2000-08-16",,"68","72","62"
"KE000063619","MOYALE, KE","2000-08-17",,"67","72","63"
"KE000063619","MOYALE, KE","2000-08-18",,"67","72","62"
"KE000063619","MOYALE, KE","2000-08-19",,"71","79",
"KE000063619","MOYALE, KE","2000-08-20",,"71","79","62"
"KE000063619","MOYALE, KE","2000-08-21",,"71","79",
"KE000063619","MOYALE, KE","2000-08-22",,"73","81","62"
"KE000063619","MOYALE, KE","2000-08-23",,"71","80","63"
"KE000063619","MOYALE, KE","2000-08-24",,"69","79","62"
"KE000063619","MOYALE, KE","2000-08-25",,"68","74","62"
"KE000063619","MOYALE, KE","2000-08-26",,"69","71","63"
"KE000063619","MOYALE, KE","2000-08-27","0.03","66","70","63"
"KE000063619","MOYALE, KE","2000-08-28","0.00","68","80",
"KE000063619","MOYALE, KE","2000-08-29",,"70","80","62"
"KE000063619","MOYALE, KE","2000-08-30",,"70","76",
"KE000063619","MOYALE, KE","2000-08-31",,"71","80","63"
"KE000063619","MOYALE, KE","2000-09-01",,"69","82",
"KE000063619","MOYALE, KE","2000-09-02",,"71","80","64"
"KE000063619","MOYALE, KE","2000-09-03",,"74",,"65"
"KE000063619","MOYALE, KE","2000-09-04",,"69","81",
"KE000063619","MOYALE, KE","2000-09-05",,"71","82","64"
"KE000063619","MOYALE, KE","2000-09-06",,"74","83","63"
"KE000063619","MOYALE, KE","2000-09-07",,"74","81","65"
"KE000063619","MOYALE, KE","2000-09-08",,"72",,
"KE000063619","MOYALE, KE","2000-09-09",,"72","83",
"KE000063619","MOYALE, KE","2000-09-10",,"74","82","62"
"KE000063619","MOYALE, KE","2000-09-11",,"71","81","63"
"KE000063619","MOYALE, KE","2000-09-12",,"71","81","64"
"KE000063619","MOYALE, KE","2000-09-13",,"72","83","62"
"KE000063619","MOYALE, KE","2000-09-14","4.57","66","72","62"
"KE000063619","MOYALE, KE","2000-09-15","0.04","69",,
"KE000063619","MOYALE, KE","2000-09-16","0.00","66","83",
"KE000063619","MOYALE, KE","2000-09-17",,"73","81","62"
"KE000063619","MOYALE, KE","2000-09-18",,"70","80","65"
"KE000063619","MOYALE, KE","2000-09-19",,"72","83","64"
"KE000063619","MOYALE, KE","2000-09-20",,"70",,"63"
"KE000063619","MOYALE, KE","2000-09-21",,"69","78","63"
"KE000063619","MOYALE, KE","2000-09-22",,"69","81","62"
"KE000063619","MOYALE, KE","2000-09-23",,"72","78","63"
"KE000063619","MOYALE, KE","2000-09-24","0.03","72","79","64"
"KE000063619","MOYALE, KE","2000-09-26",,"71",,"63"
"KE000063619","MOYALE, KE","2000-10-16",,"73",,"63"
"KE000063619","MOYALE, KE","2000-10-20","0.00","71","79","65"
"KE000063619","MOYALE, KE","2000-10-22","0.20","73","80",
"KE000063619","MOYALE, KE","2000-10-29",,"71",,"66"
"KE000063619","MOYALE, KE","2000-10-31","0.16","72","80","65"
"KE000063619","MOYALE, KE","2000-11-03","0.03","70",,"66"
"KE000063619","MOYALE, KE","2000-11-04","0.28","74","83","64"
"KE000063619","MOYALE, KE","2000-11-21",,"73",,"65"
"KE000063619","MOYALE, KE","2000-11-23","0.28","71",,"67"
"KE000063619","MOYALE, KE","2000-11-25","0.08","71","84","63"
"KE000063619","MOYALE, KE","2000-11-26","0.00","66",,"62"
"KE000063619","MOYALE, KE","2000-12-17","0.59","68","83",
"KE000063619","MOYALE, KE","2000-12-19",,"78","85","67"
"KE000063619","MOYALE, KE","2000-12-26",,"81","91","65"
"KE000063619","MOYALE, KE","2001-01-03",,"72",,"63"
"KE000063619","MOYALE, KE","2001-01-04",,"72",,"64"
"KE000063619","MOYALE, KE","2001-01-06",,"84",,"66"
"KE000063619","MOYALE, KE","2001-01-07",,"76",,
"KE000063619","MOYALE, KE","2001-01-08",,"73",,"65"
"KE000063619","MOYALE, KE","2001-01-10","0.00","73","88","67"
"KE000063619","MOYALE, KE","2001-01-11","0.03","78",,"69"
"KE000063619","MOYALE, KE","2001-01-12","0.00","74",,"67"
"KE000063619","MOYALE, KE","2001-01-13",,"78",,"69"
"KE000063619","MOYALE, KE","2001-01-14",,"73","88","67"
"KE000063619","MOYALE, KE","2001-01-15",,"76",,"65"
"KE000063619","MOYALE, KE","2001-01-16",,"68",,"64"
"KE000063619","MOYALE, KE","2001-01-17",,"77","90","66"
"KE000063619","MOYALE, KE","2001-01-18",,"69",,"65"
"KE000063619","MOYALE, KE","2001-01-20",,"80",,"69"
"KE000063619","MOYALE, KE","2001-01-22","0.02","79",,"65"
"KE000063619","MOYALE, KE","2001-01-23","0.51","75",,"65"
"KE000063619","MOYALE, KE","2001-01-24","0.00","76","87","69"
"KE000063619","MOYALE, KE","2001-01-26",,"70","89",
"KE000063619","MOYALE, KE","2001-01-27",,"79",,
"KE000063619","MOYALE, KE","2001-01-28",,"78","91","67"
"KE000063619","MOYALE, KE","2001-01-29",,"80",,"69"
"KE000063619","MOYALE, KE","2001-01-30",,"74","91","69"
"KE000063619","MOYALE, KE","2001-01-31",,"85","92","70"
"KE000063619","MOYALE, KE","2001-02-01",,"72",,"64"
"KE000063619","MOYALE, KE","2001-02-02",,"71",,"65"
"KE000063619","MOYALE, KE","2001-02-03",,"75","92","65"
"KE000063619","MOYALE, KE","2001-02-06",,"74","87",
